Node_ID,MAC_Address,Timestamp,RSSI,LQI,Diff_RSSI
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801744.6223006,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801744.723043,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801744.8238313,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801744.9240506,-53,160,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.0239856,-55,152,-2
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.1242168,-55,152,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.2246077,-53,160,2
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.3237524,-51,168,2
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.4243538,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.5254636,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.625418,-52,164,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.7272656,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.8271422,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801745.927209,-51,168,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.0261173,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.127605,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.2269123,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.4272606,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.5280638,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.6282496,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.728553,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.8312018,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801746.930765,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.0294757,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.1290498,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.2312298,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.3314316,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.4310317,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.531137,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.632076,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.7333553,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.8330603,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801747.9331405,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.034422,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.1343033,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.2335627,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.3348155,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.4354112,-52,164,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.5353029,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.6349015,-51,168,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.7364025,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.834645,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801748.9353595,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.035015,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.137544,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.2360957,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.3368533,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.436328,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.5374699,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.6384647,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.7385354,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.837984,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801749.9397688,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.038358,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.1395273,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.239987,-52,164,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.339382,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.441858,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.5425327,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.6420588,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.7422628,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801750.8408036,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.0413356,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.1438994,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.2428157,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.3444033,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.4427433,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.544279,-51,168,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.6451778,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.7449234,-52,164,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.8444343,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801751.9461586,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.047108,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.146331,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.2457929,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.3468091,-51,168,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.447053,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.547255,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.647559,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.7486534,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.8492477,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801752.9485054,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.048346,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.1490188,-52,164,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.248922,-52,164,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.348334,-53,160,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.4500225,-55,152,-2
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.5510073,-55,152,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.6510448,-55,152,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.7508092,-54,156,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.8503869,-54,156,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801753.9513073,-55,152,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.0517476,-55,152,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.1528752,-55,152,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.2518058,-55,152,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.3529766,-56,148,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.453003,-56,148,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.5526538,-54,156,2
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.6540043,-55,152,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.7553165,-56,148,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.8545153,-56,148,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801754.954643,-53,160,3
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.0535824,-52,164,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.1554139,-51,168,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.2555497,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.3565543,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.4551094,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.5561965,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.6574926,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.7563186,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.8562725,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801755.957322,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.0576138,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.15787,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.2599833,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.3599093,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.4584022,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.5598943,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.6592941,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.7612588,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.8599043,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801756.960984,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.0616748,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.1623182,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.2613027,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.3620286,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.4624732,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.5622716,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.661869,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.8635073,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801757.9649794,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.0650094,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.1632452,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.264194,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.364942,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.4655356,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.5645518,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.6651719,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.766077,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.8670182,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801758.9672635,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.0667088,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.1663504,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.2656372,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.3681002,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.4683526,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.5688095,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.669757,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.7692032,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.8691556,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801759.9709923,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.0712345,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.1698494,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.2713509,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.3717453,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.4713333,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.570796,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.6730247,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.7731085,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.8723497,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801760.97413,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.0733695,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.1729906,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.2732956,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.37511,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.474632,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.5733693,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.6761782,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.7756453,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.8752537,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801761.9760108,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.0757291,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.1759107,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.2760947,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.3769095,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.4783514,-50,172,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.5771112,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.6781867,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.779052,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.8788936,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801762.9780626,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.0793858,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.179739,-50,172,1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.2803195,-51,168,-1
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.3791423,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.4805734,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.58064,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.6815464,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.7820063,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.8822591,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801763.983393,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801764.0816941,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801764.1827345,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801764.283036,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801764.384493,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801764.4830422,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801764.583788,-51,168,0
Node_C5CD,AE:F7:83:9A:A9:52:C5:CD,1772801764.68369,-51,168,0
